Date,Item,Sales (Qty),Weather,Event,Sales (Qty)_lag_1,Sales (Qty)_lag_2,Sales (Qty)_lag_3,Sales (Qty)_lag_4,Sales (Qty)_lag_5,Sales (Qty)_lag_6,Sales (Qty)_lag_7,Day of Week,Month
2023-12-18,Burger,41,Cloudy,Holiday,42.0,42.0,39.0,61.0,57.0,52.0,54.0,0,12
2023-12-18,Burger,42,Cloudy,Holiday,41.0,42.0,42.0,39.0,61.0,57.0,52.0,0,12
2023-12-18,Burger,46,Rainy,None,42.0,41.0,42.0,42.0,39.0,61.0,57.0,0,12
2023-12-18,Burger,70,Sunny,Holiday,46.0,42.0,41.0,42.0,42.0,39.0,61.0,0,12
2023-12-18,Pasta,51,Rainy,Festival,70.0,46.0,42.0,41.0,42.0,42.0,39.0,0,12
2023-12-18,Burger,51,Cloudy,Festival,51.0,70.0,46.0,42.0,41.0,42.0,42.0,0,12
2023-12-18,Burger,50,Rainy,Festival,51.0,51.0,70.0,46.0,42.0,41.0,42.0,0,12
2023-12-18,Pasta,48,Cloudy,Holiday,50.0,51.0,51.0,70.0,46.0,42.0,41.0,0,12
2023-12-18,Burger,52,Cloudy,None,48.0,50.0,51.0,51.0,70.0,46.0,42.0,0,12
2023-12-19,Pizza,44,Cloudy,Festival,52.0,48.0,50.0,51.0,51.0,70.0,46.0,1,12
2023-12-19,Burger,50,Rainy,Holiday,44.0,52.0,48.0,50.0,51.0,51.0,70.0,1,12
2023-12-19,Pasta,68,Cloudy,Holiday,50.0,44.0,52.0,48.0,50.0,51.0,51.0,1,12
2023-12-19,Burger,53,Rainy,Festival,68.0,50.0,44.0,52.0,48.0,50.0,51.0,1,12
2023-12-19,Burger,47,Cloudy,Festival,53.0,68.0,50.0,44.0,52.0,48.0,50.0,1,12
2023-12-19,Pizza,42,Rainy,Festival,47.0,53.0,68.0,50.0,44.0,52.0,48.0,1,12
2023-12-19,Pasta,62,Sunny,Festival,42.0,47.0,53.0,68.0,50.0,44.0,52.0,1,12
2023-12-19,Burger,49,Rainy,Holiday,62.0,42.0,47.0,53.0,68.0,50.0,44.0,1,12
2023-12-19,Pizza,53,Rainy,Festival,49.0,62.0,42.0,47.0,53.0,68.0,50.0,1,12
2023-12-19,Pizza,57,Sunny,Holiday,53.0,49.0,62.0,42.0,47.0,53.0,68.0,1,12
2023-12-19,Pizza,40,Sunny,None,57.0,53.0,49.0,62.0,42.0,47.0,53.0,1,12
2023-12-19,Burger,49,Sunny,Holiday,40.0,57.0,53.0,49.0,62.0,42.0,47.0,1,12
2023-12-19,Pizza,55,Cloudy,None,49.0,40.0,57.0,53.0,49.0,62.0,42.0,1,12
2023-12-19,Pizza,54,Sunny,None,55.0,49.0,40.0,57.0,53.0,49.0,62.0,1,12
2023-12-19,Pizza,47,Sunny,None,54.0,55.0,49.0,40.0,57.0,53.0,49.0,1,12
2023-12-19,Pizza,57,Cloudy,None,47.0,54.0,55.0,49.0,40.0,57.0,53.0,1,12
2023-12-19,Pizza,40,Sunny,None,57.0,47.0,54.0,55.0,49.0,40.0,57.0,1,12
2023-12-19,Pasta,45,Cloudy,Festival,40.0,57.0,47.0,54.0,55.0,49.0,40.0,1,12
2023-12-19,Burger,57,Sunny,Festival,45.0,40.0,57.0,47.0,54.0,55.0,49.0,1,12
2023-12-19,Pizza,54,Rainy,Festival,57.0,45.0,40.0,57.0,47.0,54.0,55.0,1,12
2023-12-19,Pizza,54,Cloudy,Festival,54.0,57.0,45.0,40.0,57.0,47.0,54.0,1,12
2023-12-19,Pasta,49,Sunny,Festival,54.0,54.0,57.0,45.0,40.0,57.0,47.0,1,12
2023-12-19,Pizza,54,Cloudy,None,49.0,54.0,54.0,57.0,45.0,40.0,57.0,1,12
2023-12-19,Pasta,48,Sunny,None,54.0,49.0,54.0,54.0,57.0,45.0,40.0,1,12
2023-12-19,Pizza,41,Rainy,Festival,48.0,54.0,49.0,54.0,54.0,57.0,45.0,1,12
2023-12-19,Pasta,50,Rainy,Festival,41.0,48.0,54.0,49.0,54.0,54.0,57.0,1,12
2023-12-19,Burger,46,Cloudy,Holiday,50.0,41.0,48.0,54.0,49.0,54.0,54.0,1,12
2023-12-19,Burger,42,Cloudy,Festival,46.0,50.0,41.0,48.0,54.0,49.0,54.0,1,12
2023-12-19,Pasta,46,Cloudy,Holiday,42.0,46.0,50.0,41.0,48.0,54.0,49.0,1,12
2023-12-19,Pasta,48,Sunny,Festival,46.0,42.0,46.0,50.0,41.0,48.0,54.0,1,12
2023-12-19,Pizza,59,Sunny,Festival,48.0,46.0,42.0,46.0,50.0,41.0,48.0,1,12
2023-12-19,Burger,54,Rainy,Festival,59.0,48.0,46.0,42.0,46.0,50.0,41.0,1,12
2023-12-19,Pasta,64,Cloudy,Holiday,54.0,59.0,48.0,46.0,42.0,46.0,50.0,1,12
2023-12-19,Pizza,42,Rainy,Holiday,64.0,54.0,59.0,48.0,46.0,42.0,46.0,1,12
2023-12-19,Pizza,46,Rainy,Holiday,42.0,64.0,54.0,59.0,48.0,46.0,42.0,1,12
2023-12-19,Pizza,57,Rainy,Holiday,46.0,42.0,64.0,54.0,59.0,48.0,46.0,1,12
2023-12-19,Pizza,54,Sunny,Festival,57.0,46.0,42.0,64.0,54.0,59.0,48.0,1,12
2023-12-19,Burger,49,Sunny,None,54.0,57.0,46.0,42.0,64.0,54.0,59.0,1,12
2023-12-19,Pizza,59,Cloudy,None,49.0,54.0,57.0,46.0,42.0,64.0,54.0,1,12
2023-12-19,Pasta,48,Rainy,None,59.0,49.0,54.0,57.0,46.0,42.0,64.0,1,12
2023-12-19,Pizza,41,Cloudy,Festival,48.0,59.0,49.0,54.0,57.0,46.0,42.0,1,12
2023-12-19,Pizza,57,Cloudy,Festival,41.0,48.0,59.0,49.0,54.0,57.0,46.0,1,12
2023-12-19,Pizza,39,Rainy,Festival,57.0,41.0,48.0,59.0,49.0,54.0,57.0,1,12
2023-12-19,Pasta,52,Sunny,Festival,39.0,57.0,41.0,48.0,59.0,49.0,54.0,1,12
2023-12-20,Pasta,47,Sunny,None,52.0,39.0,57.0,41.0,48.0,59.0,49.0,2,12
2023-12-20,Burger,58,Sunny,None,47.0,52.0,39.0,57.0,41.0,48.0,59.0,2,12
2023-12-20,Pizza,45,Sunny,None,58.0,47.0,52.0,39.0,57.0,41.0,48.0,2,12
2023-12-20,Pasta,51,Cloudy,Holiday,45.0,58.0,47.0,52.0,39.0,57.0,41.0,2,12
2023-12-20,Pasta,56,Cloudy,Holiday,51.0,45.0,58.0,47.0,52.0,39.0,57.0,2,12
2023-12-20,Pizza,58,Sunny,None,56.0,51.0,45.0,58.0,47.0,52.0,39.0,2,12
2023-12-20,Pizza,54,Cloudy,None,58.0,56.0,51.0,45.0,58.0,47.0,52.0,2,12
2023-12-20,Pasta,49,Rainy,None,54.0,58.0,56.0,51.0,45.0,58.0,47.0,2,12
2023-12-20,Burger,36,Rainy,Festival,49.0,54.0,58.0,56.0,51.0,45.0,58.0,2,12
2023-12-20,Burger,47,Sunny,None,36.0,49.0,54.0,58.0,56.0,51.0,45.0,2,12
2023-12-20,Pasta,49,Sunny,Festival,47.0,36.0,49.0,54.0,58.0,56.0,51.0,2,12
2023-12-20,Burger,51,Rainy,Festival,49.0,47.0,36.0,49.0,54.0,58.0,56.0,2,12
2023-12-20,Pizza,48,Sunny,Festival,51.0,49.0,47.0,36.0,49.0,54.0,58.0,2,12
2023-12-20,Burger,45,Sunny,Holiday,48.0,51.0,49.0,47.0,36.0,49.0,54.0,2,12
2023-12-20,Pizza,37,Sunny,Festival,45.0,48.0,51.0,49.0,47.0,36.0,49.0,2,12
2023-12-20,Pasta,59,Rainy,None,37.0,45.0,48.0,51.0,49.0,47.0,36.0,2,12
2023-12-20,Pasta,40,Rainy,Holiday,59.0,37.0,45.0,48.0,51.0,49.0,47.0,2,12
2023-12-20,Pizza,46,Cloudy,Festival,40.0,59.0,37.0,45.0,48.0,51.0,49.0,2,12
2023-12-20,Burger,37,Cloudy,Holiday,46.0,40.0,59.0,37.0,45.0,48.0,51.0,2,12
2023-12-20,Burger,53,Rainy,None,37.0,46.0,40.0,59.0,37.0,45.0,48.0,2,12
2023-12-20,Pizza,45,Rainy,Festival,53.0,37.0,46.0,40.0,59.0,37.0,45.0,2,12
2023-12-20,Pasta,53,Rainy,Holiday,45.0,53.0,37.0,46.0,40.0,59.0,37.0,2,12
2023-12-20,Pizza,59,Cloudy,None,53.0,45.0,53.0,37.0,46.0,40.0,59.0,2,12
2023-12-20,Pasta,49,Cloudy,Festival,59.0,53.0,45.0,53.0,37.0,46.0,40.0,2,12
2023-12-20,Burger,45,Sunny,None,49.0,59.0,53.0,45.0,53.0,37.0,46.0,2,12
2023-12-20,Burger,47,Rainy,Festival,45.0,49.0,59.0,53.0,45.0,53.0,37.0,2,12
2023-12-20,Pizza,44,Rainy,None,47.0,45.0,49.0,59.0,53.0,45.0,53.0,2,12
2023-12-20,Burger,54,Sunny,None,44.0,47.0,45.0,49.0,59.0,53.0,45.0,2,12
2023-12-20,Pizza,45,Cloudy,Holiday,54.0,44.0,47.0,45.0,49.0,59.0,53.0,2,12
2023-12-20,Pizza,53,Cloudy,Festival,45.0,54.0,44.0,47.0,45.0,49.0,59.0,2,12
2023-12-20,Pasta,40,Cloudy,Holiday,53.0,45.0,54.0,44.0,47.0,45.0,49.0,2,12
2023-12-20,Burger,61,Cloudy,Festival,40.0,53.0,45.0,54.0,44.0,47.0,45.0,2,12
2023-12-20,Pizza,43,Sunny,Festival,61.0,40.0,53.0,45.0,54.0,44.0,47.0,2,12
2023-12-20,Pizza,50,Sunny,Holiday,43.0,61.0,40.0,53.0,45.0,54.0,44.0,2,12
2023-12-20,Pizza,62,Rainy,None,50.0,43.0,61.0,40.0,53.0,45.0,54.0,2,12
2023-12-20,Burger,43,Rainy,None,62.0,50.0,43.0,61.0,40.0,53.0,45.0,2,12
2023-12-20,Burger,45,Sunny,None,43.0,62.0,50.0,43.0,61.0,40.0,53.0,2,12
2023-12-20,Burger,54,Sunny,Festival,45.0,43.0,62.0,50.0,43.0,61.0,40.0,2,12
2023-12-20,Burger,51,Rainy,Holiday,54.0,45.0,43.0,62.0,50.0,43.0,61.0,2,12
2023-12-20,Burger,46,Sunny,Festival,51.0,54.0,45.0,43.0,62.0,50.0,43.0,2,12
2023-12-20,Pizza,47,Cloudy,Holiday,46.0,51.0,54.0,45.0,43.0,62.0,50.0,2,12
2023-12-20,Pizza,60,Sunny,Festival,47.0,46.0,51.0,54.0,45.0,43.0,62.0,2,12
2023-12-21,Pasta,42,Cloudy,None,60.0,47.0,46.0,51.0,54.0,45.0,43.0,3,12
2023-12-21,Pasta,45,Rainy,Festival,42.0,60.0,47.0,46.0,51.0,54.0,45.0,3,12
2023-12-21,Pasta,51,Cloudy,Festival,45.0,42.0,60.0,47.0,46.0,51.0,54.0,3,12
2023-12-21,Pizza,51,Rainy,Festival,51.0,45.0,42.0,60.0,47.0,46.0,51.0,3,12
2023-12-21,Burger,36,Rainy,None,51.0,51.0,45.0,42.0,60.0,47.0,46.0,3,12
2023-12-21,Pasta,64,Cloudy,Holiday,36.0,51.0,51.0,45.0,42.0,60.0,47.0,3,12
2023-12-21,Burger,43,Cloudy,None,64.0,36.0,51.0,51.0,45.0,42.0,60.0,3,12
2023-12-21,Pasta,55,Cloudy,None,43.0,64.0,36.0,51.0,51.0,45.0,42.0,3,12
2023-12-21,Burger,41,Sunny,None,55.0,43.0,64.0,36.0,51.0,51.0,45.0,3,12
2023-12-21,Burger,42,Rainy,Holiday,41.0,55.0,43.0,64.0,36.0,51.0,51.0,3,12
2023-12-21,Pasta,54,Sunny,Holiday,42.0,41.0,55.0,43.0,64.0,36.0,51.0,3,12
2023-12-21,Pizza,48,Sunny,Holiday,54.0,42.0,41.0,55.0,43.0,64.0,36.0,3,12
2023-12-21,Burger,53,Rainy,Holiday,48.0,54.0,42.0,41.0,55.0,43.0,64.0,3,12
2023-12-21,Pasta,38,Sunny,None,53.0,48.0,54.0,42.0,41.0,55.0,43.0,3,12
2023-12-21,Burger,52,Cloudy,Festival,38.0,53.0,48.0,54.0,42.0,41.0,55.0,3,12
2023-12-21,Pizza,58,Sunny,Holiday,52.0,38.0,53.0,48.0,54.0,42.0,41.0,3,12
2023-12-21,Burger,57,Sunny,None,58.0,52.0,38.0,53.0,48.0,54.0,42.0,3,12
2023-12-21,Pizza,57,Cloudy,Holiday,57.0,58.0,52.0,38.0,53.0,48.0,54.0,3,12
2023-12-21,Burger,44,Rainy,None,57.0,57.0,58.0,52.0,38.0,53.0,48.0,3,12
2023-12-21,Burger,48,Sunny,None,44.0,57.0,57.0,58.0,52.0,38.0,53.0,3,12
2023-12-21,Pasta,37,Cloudy,None,48.0,44.0,57.0,57.0,58.0,52.0,38.0,3,12
2023-12-21,Burger,52,Rainy,Holiday,37.0,48.0,44.0,57.0,57.0,58.0,52.0,3,12
2023-12-21,Pizza,54,Sunny,Holiday,52.0,37.0,48.0,44.0,57.0,57.0,58.0,3,12
2023-12-21,Burger,61,Cloudy,None,54.0,52.0,37.0,48.0,44.0,57.0,57.0,3,12
2023-12-21,Pasta,50,Sunny,Holiday,61.0,54.0,52.0,37.0,48.0,44.0,57.0,3,12
2023-12-21,Pizza,47,Sunny,Holiday,50.0,61.0,54.0,52.0,37.0,48.0,44.0,3,12
2023-12-21,Burger,58,Sunny,Holiday,47.0,50.0,61.0,54.0,52.0,37.0,48.0,3,12
2023-12-21,Pasta,50,Rainy,Holiday,58.0,47.0,50.0,61.0,54.0,52.0,37.0,3,12
2023-12-21,Pizza,48,Cloudy,Festival,50.0,58.0,47.0,50.0,61.0,54.0,52.0,3,12
2023-12-21,Pasta,49,Rainy,Holiday,48.0,50.0,58.0,47.0,50.0,61.0,54.0,3,12
2023-12-21,Pizza,47,Cloudy,Festival,49.0,48.0,50.0,58.0,47.0,50.0,61.0,3,12
2023-12-21,Pizza,48,Rainy,None,47.0,49.0,48.0,50.0,58.0,47.0,50.0,3,12
2023-12-21,Burger,51,Cloudy,None,48.0,47.0,49.0,48.0,50.0,58.0,47.0,3,12
2023-12-21,Pizza,48,Cloudy,Holiday,51.0,48.0,47.0,49.0,48.0,50.0,58.0,3,12
2023-12-21,Burger,47,Cloudy,Holiday,48.0,51.0,48.0,47.0,49.0,48.0,50.0,3,12
2023-12-21,Pasta,44,Cloudy,Holiday,47.0,48.0,51.0,48.0,47.0,49.0,48.0,3,12
2023-12-21,Pasta,45,Sunny,None,44.0,47.0,48.0,51.0,48.0,47.0,49.0,3,12
2023-12-21,Pasta,39,Cloudy,None,45.0,44.0,47.0,48.0,51.0,48.0,47.0,3,12
2023-12-21,Pasta,56,Cloudy,Festival,39.0,45.0,44.0,47.0,48.0,51.0,48.0,3,12
2023-12-21,Burger,45,Rainy,None,56.0,39.0,45.0,44.0,47.0,48.0,51.0,3,12
2023-12-21,Burger,63,Sunny,Holiday,45.0,56.0,39.0,45.0,44.0,47.0,48.0,3,12
2023-12-22,Burger,52,Rainy,Festival,63.0,45.0,56.0,39.0,45.0,44.0,47.0,4,12
2023-12-22,Pasta,58,Rainy,Holiday,52.0,63.0,45.0,56.0,39.0,45.0,44.0,4,12
2023-12-22,Pizza,40,Rainy,None,58.0,52.0,63.0,45.0,56.0,39.0,45.0,4,12
2023-12-22,Burger,58,Rainy,None,40.0,58.0,52.0,63.0,45.0,56.0,39.0,4,12
2023-12-22,Pizza,46,Rainy,None,58.0,40.0,58.0,52.0,63.0,45.0,56.0,4,12
2023-12-22,Pasta,43,Rainy,Festival,46.0,58.0,40.0,58.0,52.0,63.0,45.0,4,12
2023-12-22,Pasta,54,Rainy,Festival,43.0,46.0,58.0,40.0,58.0,52.0,63.0,4,12
2023-12-22,Pizza,48,Cloudy,Festival,54.0,43.0,46.0,58.0,40.0,58.0,52.0,4,12
2023-12-22,Burger,51,Rainy,Festival,48.0,54.0,43.0,46.0,58.0,40.0,58.0,4,12
2023-12-22,Pasta,34,Rainy,Festival,51.0,48.0,54.0,43.0,46.0,58.0,40.0,4,12
2023-12-22,Pizza,60,Sunny,Holiday,34.0,51.0,48.0,54.0,43.0,46.0,58.0,4,12
2023-12-22,Pasta,41,Sunny,Festival,60.0,34.0,51.0,48.0,54.0,43.0,46.0,4,12
2023-12-22,Burger,51,Sunny,Festival,41.0,60.0,34.0,51.0,48.0,54.0,43.0,4,12
2023-12-22,Pizza,50,Cloudy,Festival,51.0,41.0,60.0,34.0,51.0,48.0,54.0,4,12
2023-12-22,Burger,51,Cloudy,None,50.0,51.0,41.0,60.0,34.0,51.0,48.0,4,12
2023-12-22,Pizza,41,Sunny,None,51.0,50.0,51.0,41.0,60.0,34.0,51.0,4,12
2023-12-22,Pasta,45,Sunny,Festival,41.0,51.0,50.0,51.0,41.0,60.0,34.0,4,12
2023-12-22,Pasta,48,Sunny,Festival,45.0,41.0,51.0,50.0,51.0,41.0,60.0,4,12
2023-12-22,Pasta,39,Sunny,None,48.0,45.0,41.0,51.0,50.0,51.0,41.0,4,12
2023-12-22,Pizza,44,Sunny,None,39.0,48.0,45.0,41.0,51.0,50.0,51.0,4,12
2023-12-22,Pizza,45,Rainy,Holiday,44.0,39.0,48.0,45.0,41.0,51.0,50.0,4,12
2023-12-22,Pizza,59,Sunny,Festival,45.0,44.0,39.0,48.0,45.0,41.0,51.0,4,12
2023-12-22,Pasta,46,Sunny,None,59.0,45.0,44.0,39.0,48.0,45.0,41.0,4,12
2023-12-22,Pasta,50,Cloudy,None,46.0,59.0,45.0,44.0,39.0,48.0,45.0,4,12
2023-12-22,Burger,50,Sunny,Holiday,50.0,46.0,59.0,45.0,44.0,39.0,48.0,4,12
2023-12-22,Pizza,42,Rainy,Holiday,50.0,50.0,46.0,59.0,45.0,44.0,39.0,4,12
2023-12-22,Burger,50,Rainy,Holiday,42.0,50.0,50.0,46.0,59.0,45.0,44.0,4,12
2023-12-22,Pizza,63,Sunny,None,50.0,42.0,50.0,50.0,46.0,59.0,45.0,4,12
2023-12-22,Burger,43,Cloudy,Holiday,63.0,50.0,42.0,50.0,50.0,46.0,59.0,4,12
2023-12-22,Pizza,52,Sunny,Festival,43.0,63.0,50.0,42.0,50.0,50.0,46.0,4,12
2023-12-22,Pasta,46,Cloudy,Holiday,52.0,43.0,63.0,50.0,42.0,50.0,50.0,4,12
2023-12-22,Pasta,42,Sunny,None,46.0,52.0,43.0,63.0,50.0,42.0,50.0,4,12
2023-12-22,Burger,56,Cloudy,Holiday,42.0,46.0,52.0,43.0,63.0,50.0,42.0,4,12
2023-12-22,Pasta,60,Cloudy,Holiday,56.0,42.0,46.0,52.0,43.0,63.0,50.0,4,12
2023-12-22,Burger,56,Rainy,Holiday,60.0,56.0,42.0,46.0,52.0,43.0,63.0,4,12
2023-12-22,Pasta,50,Cloudy,Holiday,56.0,60.0,56.0,42.0,46.0,52.0,43.0,4,12
2023-12-22,Pizza,60,Sunny,Holiday,50.0,56.0,60.0,56.0,42.0,46.0,52.0,4,12
2023-12-22,Pasta,48,Rainy,Festival,60.0,50.0,56.0,60.0,56.0,42.0,46.0,4,12
2023-12-22,Pizza,70,Cloudy,None,48.0,60.0,50.0,56.0,60.0,56.0,42.0,4,12
2023-12-22,Burger,47,Sunny,None,70.0,48.0,60.0,50.0,56.0,60.0,56.0,4,12
2023-12-22,Burger,47,Sunny,None,47.0,70.0,48.0,60.0,50.0,56.0,60.0,4,12
2023-12-22,Pasta,38,Sunny,None,47.0,47.0,70.0,48.0,60.0,50.0,56.0,4,12
2023-12-22,Pasta,53,Rainy,Holiday,38.0,47.0,47.0,70.0,48.0,60.0,50.0,4,12
2023-12-22,Burger,54,Cloudy,Festival,53.0,38.0,47.0,47.0,70.0,48.0,60.0,4,12
2023-12-22,Pizza,48,Rainy,Festival,54.0,53.0,38.0,47.0,47.0,70.0,48.0,4,12
2023-12-22,Pasta,48,Sunny,Festival,48.0,54.0,53.0,38.0,47.0,47.0,70.0,4,12
2023-12-22,Pizza,47,Rainy,Holiday,48.0,48.0,54.0,53.0,38.0,47.0,47.0,4,12
2023-12-22,Pizza,58,Cloudy,Holiday,47.0,48.0,48.0,54.0,53.0,38.0,47.0,4,12
2023-12-22,Pizza,48,Cloudy,Holiday,58.0,47.0,48.0,48.0,54.0,53.0,38.0,4,12
2023-12-23,Pasta,47,Cloudy,Festival,48.0,58.0,47.0,48.0,48.0,54.0,53.0,5,12
2023-12-23,Burger,54,Cloudy,Holiday,47.0,48.0,58.0,47.0,48.0,48.0,54.0,5,12
2023-12-23,Burger,39,Cloudy,None,54.0,47.0,48.0,58.0,47.0,48.0,48.0,5,12
2023-12-23,Pizza,66,Rainy,None,39.0,54.0,47.0,48.0,58.0,47.0,48.0,5,12
2023-12-23,Burger,48,Cloudy,Festival,66.0,39.0,54.0,47.0,48.0,58.0,47.0,5,12
2023-12-23,Pasta,41,Rainy,None,48.0,66.0,39.0,54.0,47.0,48.0,58.0,5,12
2023-12-23,Pizza,50,Rainy,Festival,41.0,48.0,66.0,39.0,54.0,47.0,48.0,5,12
2023-12-23,Burger,54,Cloudy,Festival,50.0,41.0,48.0,66.0,39.0,54.0,47.0,5,12
2023-12-23,Pasta,47,Cloudy,Holiday,54.0,50.0,41.0,48.0,66.0,39.0,54.0,5,12
2023-12-23,Pizza,55,Sunny,Holiday,47.0,54.0,50.0,41.0,48.0,66.0,39.0,5,12
2023-12-23,Pasta,53,Cloudy,Holiday,55.0,47.0,54.0,50.0,41.0,48.0,66.0,5,12
2023-12-23,Burger,50,Rainy,None,53.0,55.0,47.0,54.0,50.0,41.0,48.0,5,12
2023-12-23,Pasta,44,Rainy,Festival,50.0,53.0,55.0,47.0,54.0,50.0,41.0,5,12
2023-12-23,Burger,48,Rainy,Holiday,44.0,50.0,53.0,55.0,47.0,54.0,50.0,5,12
2023-12-23,Pasta,50,Rainy,Holiday,48.0,44.0,50.0,53.0,55.0,47.0,54.0,5,12
2023-12-23,Pasta,43,Sunny,Festival,50.0,48.0,44.0,50.0,53.0,55.0,47.0,5,12
2023-12-23,Pasta,50,Cloudy,Festival,43.0,50.0,48.0,44.0,50.0,53.0,55.0,5,12
2023-12-23,Burger,62,Rainy,Festival,50.0,43.0,50.0,48.0,44.0,50.0,53.0,5,12
2023-12-23,Pasta,61,Rainy,Festival,62.0,50.0,43.0,50.0,48.0,44.0,50.0,5,12
2023-12-23,Pasta,46,Cloudy,None,61.0,62.0,50.0,43.0,50.0,48.0,44.0,5,12
2023-12-23,Burger,49,Sunny,Festival,46.0,61.0,62.0,50.0,43.0,50.0,48.0,5,12
2023-12-23,Burger,49,Rainy,None,49.0,46.0,61.0,62.0,50.0,43.0,50.0,5,12
2023-12-23,Pizza,50,Cloudy,Holiday,49.0,49.0,46.0,61.0,62.0,50.0,43.0,5,12
2023-12-23,Pizza,48,Sunny,Festival,50.0,49.0,49.0,46.0,61.0,62.0,50.0,5,12
2023-12-23,Pizza,43,Cloudy,None,48.0,50.0,49.0,49.0,46.0,61.0,62.0,5,12
2023-12-23,Burger,53,Rainy,Festival,43.0,48.0,50.0,49.0,49.0,46.0,61.0,5,12
2023-12-23,Burger,49,Sunny,None,53.0,43.0,48.0,50.0,49.0,49.0,46.0,5,12
2023-12-23,Pasta,48,Rainy,Holiday,49.0,53.0,43.0,48.0,50.0,49.0,49.0,5,12
2023-12-23,Pasta,50,Rainy,Holiday,48.0,49.0,53.0,43.0,48.0,50.0,49.0,5,12
2023-12-23,Burger,46,Sunny,None,50.0,48.0,49.0,53.0,43.0,48.0,50.0,5,12
2023-12-23,Pizza,57,Rainy,Festival,46.0,50.0,48.0,49.0,53.0,43.0,48.0,5,12
2023-12-23,Pasta,44,Cloudy,None,57.0,46.0,50.0,48.0,49.0,53.0,43.0,5,12
2023-12-23,Pasta,48,Rainy,Festival,44.0,57.0,46.0,50.0,48.0,49.0,53.0,5,12
2023-12-23,Pizza,52,Cloudy,None,48.0,44.0,57.0,46.0,50.0,48.0,49.0,5,12
2023-12-23,Burger,33,Cloudy,None,52.0,48.0,44.0,57.0,46.0,50.0,48.0,5,12
2023-12-23,Pasta,64,Cloudy,None,33.0,52.0,48.0,44.0,57.0,46.0,50.0,5,12
2023-12-23,Pizza,50,Cloudy,Holiday,64.0,33.0,52.0,48.0,44.0,57.0,46.0,5,12
2023-12-23,Pizza,60,Cloudy,None,50.0,64.0,33.0,52.0,48.0,44.0,57.0,5,12
2023-12-23,Burger,44,Sunny,None,60.0,50.0,64.0,33.0,52.0,48.0,44.0,5,12
2023-12-23,Burger,48,Sunny,None,44.0,60.0,50.0,64.0,33.0,52.0,48.0,5,12
2023-12-23,Pasta,51,Sunny,Holiday,48.0,44.0,60.0,50.0,64.0,33.0,52.0,5,12
2023-12-23,Pasta,48,Cloudy,Holiday,51.0,48.0,44.0,60.0,50.0,64.0,33.0,5,12
2023-12-23,Pizza,46,Sunny,Festival,48.0,51.0,48.0,44.0,60.0,50.0,64.0,5,12
2023-12-23,Burger,49,Sunny,Holiday,46.0,48.0,51.0,48.0,44.0,60.0,50.0,5,12
2023-12-23,Burger,47,Cloudy,Festival,49.0,46.0,48.0,51.0,48.0,44.0,60.0,5,12
2023-12-23,Pizza,45,Cloudy,None,47.0,49.0,46.0,48.0,51.0,48.0,44.0,5,12
2023-12-23,Pizza,46,Sunny,None,45.0,47.0,49.0,46.0,48.0,51.0,48.0,5,12
2023-12-23,Pasta,59,Sunny,Festival,46.0,45.0,47.0,49.0,46.0,48.0,51.0,5,12
2023-12-23,Pizza,49,Rainy,None,59.0,46.0,45.0,47.0,49.0,46.0,48.0,5,12
2023-12-23,Pizza,59,Cloudy,Festival,49.0,59.0,46.0,45.0,47.0,49.0,46.0,5,12
2023-12-24,Burger,57,Cloudy,Holiday,59.0,49.0,59.0,46.0,45.0,47.0,49.0,6,12
2023-12-24,Burger,60,Rainy,Holiday,57.0,59.0,49.0,59.0,46.0,45.0,47.0,6,12
2023-12-24,Pasta,45,Rainy,Holiday,60.0,57.0,59.0,49.0,59.0,46.0,45.0,6,12
2023-12-24,Pasta,49,Cloudy,Holiday,45.0,60.0,57.0,59.0,49.0,59.0,46.0,6,12
2023-12-24,Pasta,53,Cloudy,Holiday,49.0,45.0,60.0,57.0,59.0,49.0,59.0,6,12
2023-12-24,Pizza,50,Cloudy,None,53.0,49.0,45.0,60.0,57.0,59.0,49.0,6,12
2023-12-24,Pizza,52,Rainy,None,50.0,53.0,49.0,45.0,60.0,57.0,59.0,6,12
2023-12-24,Pizza,53,Rainy,Holiday,52.0,50.0,53.0,49.0,45.0,60.0,57.0,6,12
2023-12-24,Burger,41,Cloudy,None,53.0,52.0,50.0,53.0,49.0,45.0,60.0,6,12
2023-12-24,Pasta,54,Cloudy,None,41.0,53.0,52.0,50.0,53.0,49.0,45.0,6,12
2023-12-24,Pizza,52,Cloudy,Festival,54.0,41.0,53.0,52.0,50.0,53.0,49.0,6,12
2023-12-24,Pasta,50,Cloudy,None,52.0,54.0,41.0,53.0,52.0,50.0,53.0,6,12
2023-12-24,Pasta,59,Cloudy,None,50.0,52.0,54.0,41.0,53.0,52.0,50.0,6,12
2023-12-24,Pizza,54,Sunny,Festival,59.0,50.0,52.0,54.0,41.0,53.0,52.0,6,12
2023-12-24,Pizza,47,Cloudy,Festival,54.0,59.0,50.0,52.0,54.0,41.0,53.0,6,12
2023-12-24,Pizza,49,Rainy,Holiday,47.0,54.0,59.0,50.0,52.0,54.0,41.0,6,12
2023-12-24,Pizza,45,Cloudy,None,49.0,47.0,54.0,59.0,50.0,52.0,54.0,6,12
2023-12-24,Pizza,46,Cloudy,Holiday,45.0,49.0,47.0,54.0,59.0,50.0,52.0,6,12
